geoid10,dscore_2013,ascore_2013,pscore_2013,total_score,pop,dist,acre_pp,park_pp
371830542091068,4,5,5,14,70,3.13317,0,0
371830523022003,2,4,4,10,60,0.907756,0.00545,0.000141
371830519003007,1,4,4,9,61,0.228195,0.005013,0.000387
371830520012024,2,4,2,8,48,0.807659,0.00289,0.00103
371830537223009,2,4,4,10,22,0.659556,0.010065,0.000331
371830503001004,1,4,3,8,54,0.196367,0.006861,0.000633
371830524062023,3,5,5,13,1,1.794813,0,0
371830521021021,1,4,4,9,55,0.502765,0.001325,0.00015
371830524011070,2,4,4,10,32,1.126222,0.00124,0.000144
371830542081118,2,5,5,12,26,1.4903,0,0
371830537241015,3,5,5,13,109,2.290725,0,0
371830542102030,5,5,5,15,207,3.665053,0,0
371830540043003,2,4,4,10,42,0.658266,0.007237,0.000104
371830518002027,1,4,4,9,38,0.220695,0.004688,0.000458
371830542091052,5,5,5,15,108,3.628949,0,0
371830528064048,3,5,5,13,53,1.881624,0,0
371830519001033,1,4,3,8,18,0.236668,0.005806,0.00079
371830509002008,1,2,1,4,67,0.084682,0.022295,0.001423
371830516005016,2,4,3,9,33,0.651271,0.005097,0.00065
371830520011012,2,4,4,10,7,1.078288,0.006846,0.000189
371830528061001,2,4,4,10,18,1.219635,0.010303,0.000189
371830524071018,2,4,4,10,324,0.771075,0.001783,0.000248
371830537111030,2,4,5,11,180,0.706154,0.004246,8.2e-05
371830537163008,1,3,4,8,62,0.256892,0.016915,0.000407
371830542081122,2,4,4,10,254,1.209289,0.002632,0.000288
371830517001004,2,4,3,9,49,0.753333,0.009069,0.000763
371830519001032,1,4,4,9,68,0.426985,0.005022,0.000526
371830506001001,1,4,3,8,512,0.586603,0.006033,0.000665
371830525043027,2,4,5,11,25,0.700088,0.004523,9.4e-05
371830537093008,3,5,5,13,37,2.274509,0,0
371830530081059,2,1,5,8,26,0.840547,0.033889,7.2e-05
371830519001007,2,4,4,10,86,0.773119,0.001473,0.000378
371830507003013,1,4,2,7,6,0.095462,0.004159,0.001116
371830540132046,3,5,5,13,212,1.682848,0,0
371830505001000,1,4,2,7,36,0.230821,0.006289,0.001025
371830523023021,2,5,5,12,168,1.302651,0,0
371830540141048,2,4,4,10,43,0.69413,0.001332,0.00017
371830537113007,1,3,4,8,323,0.60224,0.012746,0.000229
371830519002001,1,4,4,9,53,0.539372,0.005013,0.000387
371830525071004,2,4,4,10,71,1.214172,0.010986,0.000424
371830537162002,1,3,4,8,38,0.019876,0.014256,0.000338
371830505001027,1,4,2,7,34,0.157922,0.006265,0.001043
371830518002020,1,4,4,9,60,0.368114,0.006237,0.000524
371830528064009,3,5,5,13,578,1.811697,0,0
371830525032020,2,4,5,11,112,0.732772,0.004523,9.4e-05
371830527072005,2,4,4,10,47,1.074589,0.004763,0.000215
371830521011019,1,4,4,9,95,0.419949,0.002993,0.000222
371830542091062,4,5,5,14,258,3.18285,0,0
371830540061006,3,5,5,13,25,1.550248,0,0
371830540182007,2,5,5,12,2,1.468,0,0
371830524062021,3,5,5,13,21,2.316997,0,0
371830540111007,2,5,5,12,84,1.494077,0,0
371830541103021,5,5,5,15,50,4.318704,0,0
371830540072015,2,5,4,11,166,1.225689,3.5e-05,0.000258
371830516004003,1,4,3,8,39,0.371099,0.004929,0.000597
371830527012030,3,5,5,13,27,1.547355,0,0
371830521011003,1,4,4,9,33,0.433123,0.009606,0.000363
371830545001009,1,3,2,6,28,0.078326,0.021678,0.001069
371830537143007,2,4,5,11,157,1.213974,0.004246,8.2e-05
371830540061009,2,5,5,12,112,1.340903,0,0
371830542071089,2,5,5,12,127,1.334904,0,0
371830516002002,2,4,4,10,88,1.107313,0.00255,0.000131
371830537222006,2,5,4,11,36,0.644204,0,0.00013
371830512002021,1,3,3,7,5,0.556226,0.021635,0.000878
371830537142027,2,3,4,9,56,0.81225,0.01352,0.000195
371830537122002,2,4,4,10,88,0.906395,0.010065,0.000201
371830508001014,1,4,2,7,7,0.067258,0.009836,0.001346
371830542102045,5,5,5,15,13,3.937119,0,0
371830526011024,1,4,4,9,15,0.509815,0.004062,0.000127
371830524041011,1,1,4,6,24,0.35968,0.036848,0.0004
371830537131005,2,4,5,11,44,1.165522,0.004246,8.2e-05
371830505001019,1,4,2,7,39,0.2496,0.006604,0.001238
371830507001008,1,4,1,6,43,0.224136,0.008752,0.001736
371830540171016,2,5,5,12,9,1.409985,0,0
371830540171034,2,4,4,10,28,0.765721,0.007237,0.000104
371830537252010,2,4,4,10,141,1.170572,0.0085,0.000147
371830527061013,2,5,5,12,86,1.301409,0,0
371830524082007,1,5,4,10,49,0.166878,0.001195,0.000132
371830545001034,1,3,3,7,123,0.570794,0.019889,0.000608
371830537122005,2,4,4,10,10,1.215954,0.010065,0.000201
371830527012032,3,5,5,13,55,1.555466,0,0
371830521012005,1,4,4,9,139,0.191116,0.010931,0.000513
371830537112025,1,3,4,8,49,0.593579,0.012746,0.000229
371830540121014,2,4,4,10,23,1.141304,0.007237,0.000104
371830540134041,3,5,5,13,19,1.828526,0,0
371830537093032,5,5,5,15,83,3.669855,0,0
371830541102053,4,5,5,14,112,3.315437,0,0
371830508001018,1,4,2,7,53,0.176166,0.00849,0.001388
371830527071005,2,4,4,10,47,1.008354,0.011337,0.000103
371830521021004,2,4,4,10,173,0.972028,0.006846,0.000189
371830525031004,3,5,5,13,20,1.744328,0,0
371830541063024,2,3,4,9,94,0.792687,0.016556,0.000185
371830540072006,3,5,5,13,22,1.668147,0,0
371830516003007,1,4,3,8,79,0.438442,0.006311,0.000734
371830541103006,5,5,5,15,55,4.860015,0,0
371830524072019,1,1,4,6,36,0.128399,0.036848,0.0004
371830537232000,2,5,4,11,8,1.05507,0,0.00013
371830541131020,5,5,5,15,33,4.672974,0,0
371830504002010,1,4,1,6,6,0.248481,0.00478,0.001457
371830537113020,1,3,4,8,1,0.282817,0.012746,0.000229
371830524042000,2,1,4,7,216,0.753204,0.035084,0.000204
371830524062014,3,5,5,13,115,1.617462,0,0
371830524093009,2,1,4,7,133,0.653005,0.035084,0.000204
371830524072001,2,4,4,10,74,0.715976,0.00124,0.000144
371830538082017,3,5,5,13,51,1.851679,0,0
371830540112008,2,2,3,7,117,1.281759,0.025679,0.000856
371830527063011,3,5,5,13,7,2.223252,0,0
371830537252048,3,5,5,13,53,1.589627,0,0
371830509003003,1,2,1,4,84,0.009581,0.026737,0.001546
371830505001013,1,4,2,7,42,0.155162,0.006289,0.001025
371830542091069,4,5,5,14,46,3.179385,0,0
371830516002003,2,5,5,12,52,0.855736,0.001038,7e-05
371830540181021,2,4,4,10,275,1.150342,0.007237,0.000104
371830537221009,2,5,5,12,41,1.300103,0,0
371830537251017,2,3,4,9,79,1.158345,0.012746,0.000229
371830537142019,1,3,3,7,11,0.326424,0.013421,0.000543
371830537113012,2,3,4,9,98,0.946002,0.012746,0.000229
371830541102003,4,5,5,14,43,2.875639,0,0
371830527061025,2,4,4,10,36,1.218428,0.011337,0.000103
371830541102018,5,5,5,15,21,3.81596,0,0
371830541053027,4,5,5,14,149,2.539201,0,0
371830541051032,3,5,5,13,15,1.894284,0,0
371830517001002,1,4,3,8,70,0.299787,0.009511,0.000789
371830519001027,2,4,4,10,26,1.21135,0.001452,0.000301
371830540181006,2,4,4,10,4,0.66444,0.007237,0.000104
371830537111009,2,4,5,11,147,0.959599,0.004246,8.2e-05
371830537152009,2,3,4,9,75,0.954422,0.012254,0.000211
371830540181008,2,5,5,12,17,1.507064,0,0
371830507003031,1,4,1,6,15,0.241771,0.00852,0.001611
371830540131014,2,5,5,12,14,1.340972,0,0
371830501001110,1,2,1,4,156,0.006971,0.023255,0.001744
371830501001044,1,4,1,6,7,0.230563,0.005192,0.001822
371830524041008,1,1,4,6,40,0.203469,0.036848,0.0004
371830525051004,2,3,4,9,133,1.137787,0.015238,0.00041
371830523021033,1,3,5,9,32,0.506589,0.019102,9.6e-05
371830525072022,3,5,5,13,45,1.769918,0,0
371830540132016,2,4,4,10,114,0.993079,0.002632,0.000288
371830527052001,1,4,4,9,90,0.491808,0.004763,0.000215
371830505001018,1,4,2,7,36,0.276418,0.006579,0.001119
371830528072003,3,5,5,13,3,1.865581,0,0
371830540171031,2,4,4,10,77,1.115524,0.007237,0.000104
371830512002019,1,3,3,7,52,0.37054,0.021718,0.000727
371830536102108,1,4,4,9,193,0.196997,0.001964,0.000197
371830518002029,1,4,4,9,34,0.047359,0.006237,0.000524
371830523021007,2,3,4,9,54,0.772563,0.019121,0.000148
371830530082002,2,4,4,10,7,1.280091,0.00545,0.000141
371830540133003,3,5,5,13,69,1.581745,0,0
371830540171024,2,4,4,10,19,1.182913,0.007237,0.000104
371830506003007,1,4,1,6,42,0.255118,0.00561,0.001793
371830511012013,1,4,4,9,25,0.535979,0.002044,0.000235
371830540121000,2,4,4,10,136,1.193891,0.007237,0.000104
371830524011026,4,5,5,14,678,2.637448,0,0
371830537151002,1,3,4,8,71,0.317855,0.012254,0.000211
371830524041016,1,1,4,6,53,0.081329,0.036848,0.0004
371830501001070,1,2,1,4,3,0.063118,0.022656,0.001628
371830537093051,4,5,5,14,113,2.552723,0,0
371830527072010,2,3,4,9,5,0.968794,0.013802,0.000231
371830541062045,1,3,4,8,137,0.470658,0.016556,0.000185
371830537112000,2,5,5,12,20,1.510389,0,0
371830528033026,2,5,5,12,34,1.301318,0,0
371830505002015,1,4,3,8,62,0.34449,0.005567,0.000811
371830540083003,2,4,4,10,88,1.273616,0.003023,0.000139
371830507001018,1,2,1,4,35,0.049279,0.026698,0.001884
371830540141090,3,5,5,13,65,1.912852,0,0
371830525031007,2,5,5,12,5,1.531372,0,0
371830537073004,1,3,3,7,176,0.619455,0.01546,0.0006
371830545003008,2,5,5,12,50,1.417386,0,0
371830525033006,2,5,5,12,202,1.366873,0,0
371830538083002,1,4,4,9,109,0.454469,0.002632,0.000288
371830527052008,1,4,4,9,155,0.213946,0.004763,0.000215
371830540131013,2,5,5,12,160,1.42088,0,0
371830530081020,2,1,5,8,64,1.242879,0.033889,7.2e-05
371830527073020,2,4,4,10,106,1.139417,0.011337,0.000103
371830528064032,3,5,5,13,4,1.824136,0,0
371830545001030,1,3,3,7,33,0.205441,0.020133,0.000728
371830501001088,1,2,1,4,538,0.062504,0.022887,0.001623
371830506003012,1,4,1,6,49,0.145554,0.00974,0.001781
371830536101043,2,4,4,10,82,1.035122,0.001964,0.000197
371830526021013,2,4,4,10,68,0.669171,0.002575,0.000102
371830541102033,5,5,5,15,9,4.083503,0,0
371830506002003,1,4,2,7,28,0.140284,0.006785,0.001002
371830527051024,2,4,4,10,39,0.986548,0.004763,0.000215
371830541043038,3,5,5,13,83,1.623902,0,0
370630019002093,5,5,5,15,265,4.497213,0,0
371830537171029,4,5,5,14,132,2.721445,0,0
371830515022018,1,4,4,9,65,0.114712,0.00418,0.000402
371830514004013,2,4,3,9,16,0.693948,0.003018,0.000546
371830525062003,1,3,3,7,26,0.591382,0.013421,0.000543
371830519001017,2,5,4,11,23,0.832859,0.000694,0.000175
371830541052035,2,4,4,10,21,1.178477,0.011337,0.000103
371830541061012,4,5,5,14,55,2.441877,0,0
371830540141069,3,5,5,13,23,1.598245,0,0
371830537241044,3,5,5,13,61,1.910305,0,0
371830507003003,1,4,2,7,9,0.35305,0.00352,0.001079
371830517001003,2,4,3,9,139,0.827105,0.008414,0.000629
371830540112005,2,2,3,7,138,1.100893,0.025679,0.000856
371830541042017,2,1,4,7,60,1.044522,0.03317,0.0002
371830537171007,3,5,5,13,72,2.378025,0,0
371830537231012,2,4,4,10,106,0.891501,0.010065,0.000331
371830537232014,1,5,4,10,76,0.307781,3.5e-05,0.000258
371830528062007,3,5,5,13,73,1.645358,0,0
371830516003015,1,4,4,9,38,0.492373,0.003781,0.000471
371830537121008,2,4,4,10,83,1.230112,0.010065,0.000201
371830514005018,1,4,3,8,33,0.102528,0.00815,0.000695
371830542102029,5,5,5,15,151,3.807923,0,0
371830537073015,2,3,4,9,90,0.780174,0.016673,0.000368
371830540121002,2,4,4,10,86,0.873511,0.007237,0.000104
371830527073003,2,5,5,12,34,1.438379,0,0
371830506003015,1,4,1,6,24,0.017315,0.005684,0.001617
371830505001014,1,4,2,7,41,0.094305,0.006348,0.001093
371830527061004,2,4,4,10,24,1.15157,0.011337,0.000103
371830507003032,1,4,1,6,1,0.273345,0.008514,0.001553
371830537152004,2,5,4,11,20,0.768883,0.001169,0.000134
371830537151010,1,3,4,8,80,0.043578,0.014256,0.000338
371830524011068,2,4,4,10,65,1.283605,0.00124,0.000144
371830540131045,2,1,4,7,125,1.251489,0.076914,0.000488
371830527052015,2,4,4,10,16,1.263146,0.002464,0.000129
371830525043043,2,4,4,10,19,0.735421,0.007505,0.00024
371830541041050,2,1,4,7,90,0.648419,0.03317,0.0002
371830525072026,3,5,5,13,99,1.9689,0,0
371830525042002,1,4,4,9,62,0.129906,0.007597,0.000446
371830527061000,2,5,5,12,162,1.377862,0,0
371830537181001,5,5,5,15,9,4.053142,0,0
371830511012018,1,4,4,9,31,0.608203,0.002587,0.000339
371830541051024,3,5,5,13,2,1.957411,0,0
371830514001003,1,4,3,8,39,0.087127,0.005007,0.000651
371830517002013,1,4,3,8,37,0.629077,0.010742,0.000924
371830540132029,2,4,4,10,89,1.215525,0.002632,0.000288
371830541053010,4,5,5,14,44,2.679631,0,0
371830542071069,4,5,5,14,107,2.753306,0,0
371830524041019,1,1,4,6,44,0.356714,0.035672,0.00032
371830525052012,2,4,4,10,262,0.782081,0.007136,0.00048
371830540182003,3,5,5,13,82,1.549771,0,0
371830519002006,1,4,3,8,405,0.587093,0.00604,0.000543
371830524071005,2,4,4,10,182,0.916873,0.00124,0.000144
371830537241002,3,5,5,13,66,1.960864,0,0
371830515011035,1,4,3,8,30,0.509275,0.008815,0.000626
371830525051002,2,4,5,11,76,1.239078,0.011085,7.7e-05
371830505003013,1,4,4,9,93,0.290373,0.004567,0.000165
371830540141020,2,5,5,12,117,1.334947,0,0
371830518002015,1,4,3,8,58,0.480532,0.007749,0.000585
371830540043014,2,4,4,10,41,1.09623,0.007237,0.000104
371830537171021,4,5,5,14,98,2.659082,0,0
371830503002005,1,2,2,5,288,0.407493,0.022091,0.001118
371830503001016,1,4,3,8,25,0.154521,0.003783,0.000591
371830537221008,2,3,4,9,42,1.227453,0.014312,0.000282
371830523023020,2,4,4,10,3,1.125245,0.00545,0.000141
371830508001008,1,4,1,6,37,0.091128,0.010332,0.001538
371830524082009,1,4,4,9,197,0.377382,0.001737,0.000237
371830501001107,1,2,1,4,20,0.095849,0.027033,0.00199
371830520024005,2,4,2,8,54,0.893017,0.002927,0.001096
371830540171011,3,5,5,13,415,1.544845,0,0
371830525032022,1,4,5,10,6,0.495113,0.004523,9.4e-05
371830523021023,2,5,5,12,29,1.295698,0,0
371830503001025,1,4,3,8,34,0.118662,0.007399,0.000888
371830542071073,3,5,5,13,20,1.970721,0,0
371830537142001,2,5,4,11,130,1.141139,0.001169,0.000134
370630019002083,5,5,5,15,151,4.868176,0,0
371830545002019,1,4,1,6,23,0.539357,0.008963,0.00222
371830542071031,4,5,5,14,92,3.223645,0,0
371830545003019,2,5,5,12,99,1.35382,0,0
371830525071016,2,4,3,9,2,0.775521,0.011078,0.00063
371830524011071,2,4,4,10,39,1.144799,0.00124,0.000144
371830515012003,1,5,5,11,47,0.622719,0.001038,7e-05
371830517002004,2,4,3,9,39,0.863093,0.006392,0.000572
371830528033052,3,5,5,13,16,1.728314,0,0
371830536102013,1,4,4,9,62,0.618449,0.001964,0.000197
371830541051005,4,5,5,14,403,2.510403,0,0
371830528064046,3,5,5,13,16,1.892429,0,0
371830524011003,5,5,5,15,22,3.8047,0,0
371830524082005,1,4,4,9,36,0.241737,0.003827,0.000483
371830510002014,1,2,2,5,37,0.202243,0.024164,0.001052
371830541063033,1,3,4,8,3,0.089507,0.016556,0.000185
370630019002080,5,5,5,15,44,4.743165,0,0
371830520022003,1,4,3,8,150,0.152435,0.001939,0.000791
371830507002007,1,4,1,6,45,0.045558,0.008715,0.001503
371830537241020,3,5,5,13,35,2.253116,0,0
371830528062051,2,5,5,12,43,1.489888,0,0
371830540134026,3,5,5,13,37,1.796395,0,0
371830520012002,3,5,5,13,116,1.573663,0,0
371830536101050,3,5,5,13,398,1.843581,0,0
370630019002096,5,5,5,15,122,4.023311,0,0
371830515022023,1,4,3,8,39,0.084321,0.004548,0.000541
371830505001007,1,4,2,7,47,0.312443,0.006368,0.001067
371830528072073,1,4,4,9,285,0.571652,0.010303,0.000189
371830541043044,2,1,4,7,80,0.997823,0.03317,0.0002
371830521014020,1,3,3,7,17,0.401396,0.013541,0.00076
371830523013026,2,5,5,12,437,1.493693,0,0
371830527011015,1,4,4,9,20,0.46069,0.002575,0.000102
371830540062001,2,5,5,12,237,1.319145,0,0
371830540132020,2,4,4,10,46,0.98551,0.002632,0.000288
371830518001029,1,4,4,9,25,0.167115,0.003177,0.000397
371830542102043,5,5,5,15,32,3.788994,0,0
371830540141046,2,4,4,10,26,0.674125,0.001332,0.00017
371830537161005,1,3,4,8,202,0.446373,0.014256,0.000338
371830540143020,2,4,4,10,122,1.280935,0.001332,0.00017
371830528064058,2,5,5,12,32,1.38574,0,0
371830542102032,5,5,5,15,87,4.433176,0,0
371830508001017,1,4,1,6,61,0.048011,0.010426,0.001687
371830540134007,2,1,4,7,26,1.271754,0.076914,0.000488
371830537111002,3,5,5,13,95,1.667359,0,0
371830537252029,3,5,5,13,41,1.709125,0,0
371830542071027,4,5,5,14,16,2.968969,0,0
371830540134017,2,5,5,12,75,1.366006,0,0
371830516004006,2,4,4,10,1,0.642266,0.003116,0.0003
371830528033036,2,4,4,10,66,1.001612,0.003839,0.000257
371830537221002,2,4,4,10,37,0.72078,0.010065,0.000201
371830537113014,2,3,4,9,60,0.844747,0.015181,0.000348
371830525043029,2,4,5,11,68,0.636636,0.004523,9.4e-05
371830527063001,3,5,5,13,3,1.781238,0,0
371830520022002,1,4,3,8,120,0.461785,0.003631,0.000916
371830530081063,3,5,5,13,31,1.815622,0,0
371830507003008,1,4,2,7,17,0.164614,0.004141,0.000999
371830518001010,2,4,4,10,94,0.688344,0.004919,0.000462
371830525033000,3,5,5,13,138,2.33981,0,0
371830541103016,5,5,5,15,30,4.81298,0,0
371830528062010,4,5,5,14,199,2.47389,0,0
371830537251021,2,3,4,9,222,1.058249,0.012746,0.000229
371830523023012,2,4,4,10,26,0.981752,0.00545,0.000141
371830518003012,1,4,4,9,41,0.507759,0.004919,0.000462
371830541063019,1,3,4,8,175,0.064645,0.016556,0.000185
371830542091078,5,5,5,15,2,3.495628,0,0
371830537241017,3,5,5,13,207,1.670981,0,0
371830537241029,3,5,5,13,37,2.039959,0,0
371830519003005,1,4,4,9,40,0.062104,0.005013,0.000387
371830510001008,1,3,3,7,3,0.362731,0.021718,0.000727
371830542071026,4,5,5,14,101,2.569496,0,0
371830537251013,2,3,4,9,39,0.716822,0.012746,0.000229
371830540141033,2,4,4,10,313,1.226487,0.001332,0.00017
371830527011002,1,4,4,9,67,0.551574,0.005234,0.000171
371830540171015,2,5,5,12,14,1.422261,0,0
371830521021033,2,4,4,10,167,0.922568,0.003839,0.000257
371830541063023,1,3,4,8,30,0.119347,0.016556,0.000185
371830512003021,1,2,3,6,61,0.230906,0.022962,0.00065
371830510001012,1,3,3,7,132,0.228859,0.021718,0.000727
371830545003025,2,5,5,12,56,1.299813,0,0
371830537252023,3,5,5,13,117,1.840258,0,0
371830516002016,1,4,4,9,42,0.357222,0.002962,0.000222
371830540141096,2,4,4,10,96,0.71183,0.001332,0.00017
371830527042002,1,4,5,10,58,0.285803,0.002298,8.6e-05
371830540084000,2,4,4,10,427,1.274813,0.003023,0.000139
371830527043003,2,4,5,11,246,0.694145,0.002298,8.6e-05
371830524011061,2,5,5,12,2,1.346645,0,0
371830506002026,1,4,2,7,8,0.259535,0.00702,0.001106
371830540141024,3,5,5,13,74,1.610239,0,0
371830525043009,1,4,4,9,4,0.305957,0.007597,0.000446
371830538082012,2,4,4,10,3,1.047981,0.010065,0.000201
371830537093023,3,5,5,13,22,2.268535,0,0
371830525043012,1,4,4,9,167,0.386608,0.007505,0.00024
371830537232005,1,5,4,10,200,0.273642,0,0.00013
371830526021022,2,4,4,10,54,0.726072,0.005234,0.000171
371830540141051,2,4,4,10,62,0.774982,0.001332,0.00017
371830503001006,1,4,4,9,47,0.32304,0.003822,0.000417
371830524062006,3,5,5,13,8,2.224648,0,0
371830537093042,4,5,5,14,5,2.732322,0,0
371830528072030,2,4,4,10,97,0.82567,0.010303,0.000189
371830526031009,2,4,4,10,660,0.884763,0.008373,0.000528
371830536101034,3,5,5,13,86,1.834854,0,0
371830537092026,2,5,5,12,7,1.31476,0,0
371830510001014,1,3,3,7,24,0.436133,0.021651,0.000886
371830537072015,1,3,4,8,13,0.322914,0.012254,0.000341
371830524041013,1,1,4,6,28,0.407898,0.036848,0.0004
371830537143015,2,5,4,11,175,0.974922,0.001169,0.000134
371830540141027,3,5,5,13,56,1.630351,0,0
371830540141065,2,5,5,12,82,1.420778,0,0
371830524062025,3,5,5,13,147,1.839474,0,0
371830537241073,2,4,4,10,187,1.010933,0.0085,0.000147
371830518002000,1,4,4,9,127,0.272974,0.004919,0.000462
371830526031016,1,4,3,8,20,0.355867,0.009064,0.000828
371830538071021,2,4,4,10,269,0.718823,0.010065,0.000201
371830540043004,1,4,4,9,77,0.597562,0.007237,0.000104
371830508001020,1,4,1,6,4,0.081063,0.008596,0.001405
371830528033017,3,5,5,13,119,1.572273,0,0
371830516001020,1,4,4,9,73,0.519193,0.004688,0.000458
371830541043030,2,5,5,12,67,1.451234,0,0
371830511012010,2,4,4,10,71,0.68556,0.002044,0.000235
371830527072022,1,4,4,9,104,0.34213,0.011337,0.000103
371830540151024,2,5,5,12,50,1.385347,0,0
371830524063001,4,5,5,14,64,2.736517,0,0
371830528033019,2,5,5,12,14,1.392133,0,0
371830537221006,2,4,5,11,56,1.213149,0.004246,8.2e-05
371830541131017,5,5,5,15,26,4.571902,0,0
371830527072021,2,4,4,10,56,0.858588,0.011337,0.000103
371830541102048,3,5,5,13,30,1.665393,0,0
371830537113003,1,3,4,8,69,0.18474,0.012746,0.000229
371830519002010,1,4,3,8,53,0.51844,0.00604,0.000543
371830541054013,2,4,4,10,355,1.236991,0.011337,0.000103
371830527063020,3,5,5,13,178,2.375517,0,0
371830537222008,2,5,4,11,52,1.176859,0,0.00013
371830516001017,2,4,3,9,3,0.696714,0.005339,0.000661
371830521021029,1,4,4,9,102,0.237026,0.004318,0.000372
371830515022010,1,4,4,9,161,0.49899,0.002668,0.000341
371830541102024,5,5,5,15,6,3.871822,0,0
371830528072006,2,4,4,10,10,0.812538,0.010303,0.000189
371830540171018,3,5,5,13,523,1.586892,0,0
371830537112003,2,4,4,10,54,0.947624,0.0085,0.000147
371830524011096,3,5,5,13,2,1.981203,0,0
371830540082010,2,4,4,10,175,1.241939,0.005321,0.000225
371830528064017,3,5,5,13,89,1.610524,0,0
371830537162000,1,3,4,8,719,0.225854,0.014256,0.000338
371830528072008,2,4,4,10,13,0.837333,0.010303,0.000189
371830525051009,2,4,5,11,36,0.943592,0.011085,7.7e-05
371830503001014,1,4,4,9,44,0.220011,0.003694,0.000394
371830527063004,3,5,5,13,92,1.850676,0,0
371830501001106,1,2,1,4,127,0.164399,0.027033,0.00199
371830527063024,3,5,5,13,10,2.178506,0,0
371830511021012,1,2,3,6,90,0.110818,0.022962,0.000586
371830537111011,3,5,5,13,49,1.695724,0,0
371830540112001,2,2,3,7,30,0.727616,0.025679,0.000856
371830524011058,2,5,5,12,2,1.405114,0,0
371830541061003,2,3,4,9,75,1.027434,0.016556,0.000185
371830509002016,1,2,1,4,1,0.149218,0.026774,0.001651
371830527043012,1,4,4,9,111,0.247362,0.004763,0.000215
371830515022008,1,4,4,9,95,0.136187,0.00418,0.000402
371830530081017,2,1,5,8,62,1.282569,0.033889,7.2e-05
371830537122006,3,5,5,13,152,1.534072,0,0
371830518002030,1,4,4,9,10,0.315161,0.004864,0.000518
371830508002005,1,4,3,8,91,0.322379,0.006118,0.00072
371830526032001,1,4,3,8,72,0.631654,0.008856,0.000655
371830537152013,2,3,4,9,27,1.036152,0.012254,0.000211
371830528062001,3,5,5,13,131,1.698233,0,0
371830541055011,3,5,5,13,31,1.700795,0,0
371830505001028,1,4,2,7,34,0.224568,0.007032,0.001202
371830521014025,1,3,3,7,53,0.552577,0.014794,0.000604
371830536102031,1,4,4,9,137,0.428087,0.001964,0.000197
371830537192000,5,5,5,15,73,4.549639,0,0
371830524072004,1,4,4,9,71,0.59737,0.001783,0.000248
371830542102041,5,5,5,15,114,3.806991,0,0
371830519001041,1,4,3,8,49,0.371189,0.005806,0.00079
371830527051017,2,4,4,10,8,0.69677,0.002464,0.000129
371830542071063,3,5,5,13,61,2.392297,0,0
371830540134000,3,5,5,13,1632,1.569494,0,0
371830523023015,2,4,4,10,114,1.073362,0.00545,0.000141
371830545003022,2,4,4,10,98,0.932757,0.00545,0.000141
371830506003000,1,4,1,6,85,0.252752,0.008379,0.001499
